hardware_name,unified_manufacturer,type,g3d_mark,g2d_mark,fps_estimate_3d,cuda_score,opencl_score,unified_price,unified_tdp,fps_per_dollar,multi_api_support
Radeon R7 PRO A8-8670E,Unknown,Unknown,1310.0,442.0,13.1,0.0,0.0,0.0,0.0,0.0,0
Radeon R7 PRO A8-9600,Unknown,Unknown,1049.0,482.0,10.49,0.0,0.0,0.0,0.0,0.0,0
Radeon R7E,AMD,Unknown,690.0,208.0,6.9,0.0,2945.0,0.0,0.0,0.0,1
Radeon R8 M365DX,AMD,Unknown,741.0,336.0,7.41,0.0,5601.0,0.0,0.0,0.0,1
Radeon R8 M445DX,AMD,Unknown,806.0,179.0,8.06,0.0,5183.0,0.0,0.0,0.0,1
Radeon R8 M535DX,AMD,Unknown,670.0,182.0,6.7,0.0,4620.0,0.0,0.0,0.0,1
Radeon R9 200,AMD,Unknown,0.0,0.0,0.0,0.0,37582.0,0.0,0.0,0.0,2
Radeon R9 255,Unknown,Unknown,1485.0,395.0,14.85,0.0,0.0,344.16,0.0,0.043148535564853555,0
Radeon R9 260,Unknown,Unknown,3018.0,643.0,30.18,0.0,0.0,0.0,0.0,0.0,0
Radeon R9 270,AMD,Unknown,4306.0,567.0,43.06,0.0,22331.0,0.0,0.0,0.0,1
Radeon R9 270 / R7 370,Unknown,Unknown,4260.0,645.0,42.6,0.0,0.0,213.16,150.0,0.19984987802589604,0
Radeon R9 270X,AMD,Unknown,4923.0,607.0,49.23,0.0,0.0,326.5,180.0,0.15078101071975497,1
Radeon R9 280,AMD,Unknown,5668.0,679.0,56.68,0.0,35831.0,0.0,250.0,0.0,2
Radeon R9 280X,Unknown,Unknown,6284.0,692.0,62.84,0.0,0.0,0.0,250.0,0.0,0
Radeon R9 285,Unknown,Unknown,6680.0,597.0,66.8,0.0,0.0,0.0,0.0,0.0,0
Radeon R9 285 / 380,Unknown,Unknown,5550.0,655.0,55.5,0.0,0.0,485.0,190.0,0.11443298969072165,0
Radeon R9 290,Unknown,Unknown,8409.0,789.0,84.09,0.0,0.0,0.0,0.0,0.0,0
Radeon R9 290 / 390,Unknown,Unknown,8150.0,695.0,81.5,0.0,0.0,380.0,275.0,0.21447368421052632,0
Radeon R9 290X,AMD,Unknown,8794.0,787.0,87.94,0.0,43067.0,0.0,0.0,0.0,2
Radeon R9 290X / 390X,Unknown,Unknown,8389.0,699.0,83.89,0.0,0.0,319.99,290.0,0.2621644426388325,0
Radeon R9 295X2,Unknown,Unknown,8619.0,804.0,86.19,0.0,0.0,499.1,500.0,0.172690843518333,0
Radeon R9 350,AMD,Unknown,2007.0,552.0,20.07,0.0,10504.0,299.0,60.0,0.06712374581939799,1
Radeon R9 360,AMD,Unknown,3032.0,460.0,30.32,0.0,14815.0,133.89,85.0,0.22645455224437974,1
Radeon R9 370,AMD,Unknown,4722.0,781.0,47.22,0.0,24591.0,159.99,150.0,0.2951434464654041,2
Radeon R9 380,AMD,Unknown,6275.0,675.0,62.75,0.0,29877.0,89.99,190.0,0.697299699966663,2
Radeon R9 380X,Unknown,Unknown,6189.0,670.0,61.89,0.0,0.0,349.99,190.0,0.17683362381782336,0
Radeon R9 390,AMD,Unknown,9008.0,816.0,90.08,0.0,46328.0,0.0,275.0,0.0,2
Radeon R9 390X,Unknown,Unknown,9503.0,840.0,95.03,0.0,0.0,0.0,275.0,0.0,0
Radeon R9 A375,Unknown,Unknown,1024.0,232.0,10.24,0.0,0.0,0.0,0.0,0.0,0
Radeon R9 Fury,AMD,Unknown,9551.0,791.0,95.51,0.0,53458.0,443.1,0.0,0.2155495373504852,2
Radeon R9 Fury + Fury X,Unknown,Unknown,9741.0,811.0,97.41,0.0,0.0,449.99,275.0,0.21647147714393652,0
Radeon R9 Fury X,Unknown,Unknown,10088.0,875.0,100.88,0.0,0.0,0.0,0.0,0.0,0
Radeon R9 M200X,AMD,Unknown,0.0,0.0,0.0,0.0,8722.0,0.0,0.0,0.0,2
Radeon R9 M265X,AMD,Unknown,929.0,212.0,9.29,0.0,9044.0,0.0,0.0,0.0,1
Radeon R9 M270X,Unknown,Unknown,1204.0,306.0,12.04,0.0,0.0,0.0,0.0,0.0,0
Radeon R9 M275,Unknown,Unknown,1115.0,569.0,11.15,0.0,0.0,699.99,0.0,0.015928798982842614,0
Radeon R9 M275X,AMD,Unknown,1963.0,434.0,19.63,0.0,11041.0,0.0,0.0,0.0,1
Radeon R9 M275X / M375,Unknown,Unknown,1575.0,467.0,15.75,0.0,0.0,0.0,50.0,0.0,0
Radeon R9 M280X,Unknown,Unknown,922.0,272.0,9.22,0.0,0.0,0.0,75.0,0.0,0
Radeon R9 M290,AMD,Unknown,0.0,0.0,0.0,0.0,21696.0,0.0,0.0,0.0,2
Radeon R9 M290X,AMD,Unknown,3375.0,453.0,33.75,0.0,23226.0,0.0,100.0,0.0,2
Radeon R9 M295X,AMD,Unknown,5150.0,832.0,51.5,0.0,27174.0,1449.0,125.0,0.03554175293305728,2
Radeon R9 M360,AMD,Unknown,1753.0,445.0,17.53,0.0,9392.0,0.0,0.0,0.0,2
Radeon R9 M365X,Unknown,Unknown,1482.0,446.0,14.82,0.0,0.0,0.0,50.0,0.0,0
Radeon R9 M370X,AMD,Unknown,1374.0,346.0,13.74,0.0,10500.0,889.0,50.0,0.01545556805399325,3
Radeon R9 M375,AMD,Unknown,763.0,172.0,7.63,0.0,10389.0,0.0,0.0,0.0,2
Radeon R9 M375X,AMD,Unknown,1843.0,392.0,18.43,0.0,9759.0,0.0,0.0,0.0,1
Radeon R9 M380,AMD,Unknown,2931.0,617.0,29.31,0.0,14979.0,0.0,0.0,0.0,3
Radeon R9 M385,Unknown,Unknown,2018.0,230.0,20.18,0.0,0.0,0.0,70.0,0.0,0
Radeon R9 M385X,Unknown,Unknown,1929.0,285.0,19.29,0.0,0.0,0.0,75.0,0.0,0
Radeon R9 M390,AMD,Unknown,0.0,0.0,0.0,0.0,20261.0,0.0,0.0,0.0,2
Radeon R9 M390X,AMD,Unknown,3021.0,507.0,30.21,0.0,22044.0,0.0,100.0,0.0,1
Radeon R9 M395,AMD,Unknown,4991.0,725.0,49.91,0.0,23764.0,0.0,125.0,0.0,2
Radeon R9 M395X,AMD,Unknown,4775.0,762.0,47.75,0.0,27725.0,0.0,125.0,0.0,2
Radeon R9 M470,Unknown,Unknown,2288.0,324.0,22.88,0.0,0.0,0.0,75.0,0.0,0
Radeon R9 M470X,Unknown,Unknown,3400.0,552.0,34.0,0.0,0.0,0.0,75.0,0.0,0
Radeon R9 M485X,Unknown,Unknown,3204.0,492.0,32.04,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 3 4300G,Unknown,Unknown,1596.0,588.0,15.96,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 3 4300GE,Unknown,Unknown,2306.0,685.0,23.06,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 3 4300U,Unknown,Unknown,1310.0,486.0,13.1,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 3 5300G,Unknown,Unknown,1406.0,643.0,14.06,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 3 5400U,Unknown,Unknown,1183.0,594.0,11.83,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 3 PRO 4200GE,Unknown,Unknown,1712.0,600.0,17.12,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 3 PRO 4350G,Unknown,Unknown,2162.0,639.0,21.62,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 3 PRO 4350GE,Unknown,Unknown,1464.0,574.0,14.64,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 3 PRO 4450U,Unknown,Unknown,1505.0,557.0,15.05,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 3 PRO 5350G,Unknown,Unknown,1408.0,632.0,14.08,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 3 PRO 5450U,Unknown,Unknown,1143.0,555.0,11.43,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 4500U,Unknown,Unknown,1800.0,548.0,18.0,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 4600G,Unknown,Unknown,2186.0,651.0,21.86,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 4600GE,Unknown,Unknown,1412.0,467.0,14.12,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 4600H,Unknown,Unknown,2747.0,565.0,27.47,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 4600HS,Unknown,Unknown,7942.0,447.0,79.42,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 4600U,Unknown,Unknown,1802.0,533.0,18.02,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 5600G,Unknown,Unknown,2545.0,814.0,25.45,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 5600H,Unknown,Unknown,2696.0,689.0,26.96,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 5600U,Unknown,Unknown,2015.0,640.0,20.15,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 Microsoft Surface Edition,Unknown,Unknown,2093.0,514.0,20.93,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 PRO 4650G,Unknown,Unknown,2418.0,704.0,24.18,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 PRO 4650GE,Unknown,Unknown,2038.0,644.0,20.38,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 PRO 4650U,Unknown,Unknown,1699.0,535.0,16.99,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 PRO 5650G,Unknown,Unknown,2212.0,757.0,22.12,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 PRO 5650GE,Unknown,Unknown,2363.0,814.0,23.63,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 5 PRO 5650U,Unknown,Unknown,2138.0,679.0,21.38,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 4700G,Unknown,Unknown,2580.0,732.0,25.8,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 4700GE,Unknown,Unknown,2508.0,732.0,25.08,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 4700U,Unknown,Unknown,2044.0,559.0,20.44,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 4800H,Unknown,Unknown,5178.0,498.0,51.78,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 4800HS,Unknown,Unknown,8842.0,426.0,88.42,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 4800U,Unknown,Unknown,2273.0,595.0,22.73,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 4850U Mobile,Unknown,Unknown,2138.0,519.0,21.38,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 5700G,Unknown,Unknown,2782.0,851.0,27.82,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 5800H,Unknown,Unknown,2759.0,748.0,27.59,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 5800U,Unknown,Unknown,2321.0,686.0,23.21,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 Microsoft Surface Edition,Unknown,Unknown,2298.0,540.0,22.98,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 PRO 4750G,Unknown,Unknown,2604.0,707.0,26.04,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 PRO 4750GE,Unknown,Unknown,2200.0,652.0,22.0,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 PRO 4750U,Unknown,Unknown,2024.0,566.0,20.24,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 PRO 5750G,Unknown,Unknown,2154.0,771.0,21.54,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 PRO 5750GE,Unknown,Unknown,2771.0,866.0,27.71,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 7 PRO 5850U,Unknown,Unknown,2333.0,684.0,23.33,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 9 4900H,Unknown,Unknown,2685.0,673.0,26.85,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 9 4900HS,Unknown,Unknown,8572.0,378.0,85.72,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 9 4900HSS,Unknown,Unknown,9461.0,417.0,94.61,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 9 5900H,Unknown,Unknown,2755.0,837.0,27.55,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 9 5900HS,Unknown,Unknown,8428.0,509.0,84.28,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen 9 5900HX,Unknown,Unknown,3126.0,792.0,31.26,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen Embedded V2718,Unknown,Unknown,2149.0,605.0,21.49,0.0,0.0,0.0,0.0,0.0,0
Radeon Ryzen Embedded V2748,Unknown,Unknown,1296.0,503.0,12.96,0.0,0.0,0.0,0.0,0.0,0
Radeon Sky 500,Unknown,Unknown,4736.0,551.0,47.36,0.0,0.0,0.0,0.0,0.0,0
Radeon TM R9 A360,Unknown,Unknown,2105.0,718.0,21.05,0.0,0.0,0.0,0.0,0.0,0
Radeon Unknown Prototype,AMD,Unknown,0.0,0.0,0.0,0.0,65602.0,0.0,0.0,0.0,1
Radeon VE,Unknown,Unknown,2.0,36.0,0.02,0.0,0.0,0.0,0.0,0.0,0
Radeon VII,AMD,Unknown,16767.0,788.0,167.67,0.0,76533.0,1899.95,300.0,0.08824969078133635,3
Radeon Vega,AMD,Unknown,0.0,0.0,0.0,0.0,50683.0,0.0,0.0,0.0,2
Radeon Vega 10,AMD,Unknown,1557.0,385.0,15.57,0.0,9635.0,0.0,0.0,0.0,2
Radeon Vega 10 Mobile,AMD,Unknown,1465.0,338.0,14.65,0.0,9499.0,0.0,0.0,0.0,1
Radeon Vega 11,AMD,Unknown,1847.0,509.0,18.47,0.0,12376.0,0.0,0.0,0.0,2
Radeon Vega 2,AMD,Unknown,491.0,247.0,4.91,0.0,3208.0,0.0,0.0,0.0,1
Radeon Vega 3,AMD,Unknown,889.0,309.0,8.89,0.0,4396.0,2677.99,0.0,0.0033196539195441362,2
Radeon Vega 3 Mobile,AMD,Unknown,1029.0,310.0,10.29,0.0,4468.0,0.0,0.0,0.0,1
Radeon Vega 6,AMD,Unknown,1296.0,353.0,12.96,0.0,7003.0,1799.99,0.0,0.007200040000222224,2
Radeon Vega 8,AMD,Unknown,1593.0,421.0,15.93,0.0,8763.0,126.86,0.0,0.12557149613747437,2
Radeon Vega 8 Mobile,AMD,Unknown,1438.0,349.0,14.38,0.0,0.0,0.0,0.0,0.0,1
Radeon Vega 9,AMD,Unknown,1669.0,442.0,16.69,0.0,9600.0,0.0,0.0,0.0,2
Radeon Vega Frontier Edition,AMD,Unknown,13748.0,753.0,137.48,0.0,61962.0,1679.99,350.0,0.08183382043940737,3
Radeon X1050,Unknown,Unknown,49.0,245.0,0.49,0.0,0.0,0.0,0.0,0.0,0
Radeon X1200,Unknown,Unknown,33.0,169.0,0.33,0.0,0.0,0.0,0.0,0.0,0
Radeon X1250,Unknown,Unknown,37.0,199.0,0.37,0.0,0.0,0.0,0.0,0.0,0
Radeon X1270,Unknown,Unknown,31.0,169.0,0.31,0.0,0.0,0.0,0.0,0.0,0
Radeon X1300,Unknown,Unknown,58.0,237.0,0.58,0.0,0.0,95.78,0.0,0.0060555439548966375,0
Radeon X1300 PRO,Unknown,Unknown,84.0,313.0,0.84,0.0,0.0,0.0,0.0,0.0,0
Radeon X1550,Unknown,Unknown,67.0,253.0,0.67,0.0,0.0,155.0,27.0,0.00432258064516129,0
Radeon X1550 64-bit,Unknown,Unknown,48.0,257.0,0.48,0.0,0.0,0.0,0.0,0.0,0
Radeon X1600,Unknown,Unknown,49.0,209.0,0.49,0.0,0.0,0.0,0.0,0.0,0
Radeon X1600 Pro,Unknown,Unknown,99.0,273.0,0.99,0.0,0.0,0.0,41.0,0.0,0
Radeon X1600 Pro / X1300XT,Unknown,Unknown,69.0,285.0,0.69,0.0,0.0,0.0,0.0,0.0,0
Radeon X1600 XT,Unknown,Unknown,116.0,356.0,1.16,0.0,0.0,0.0,42.0,0.0,0
Radeon X1650 GTO,Unknown,Unknown,75.0,384.0,0.75,0.0,0.0,0.0,0.0,0.0,0
Radeon X1650 Pro,Unknown,Unknown,85.0,241.0,0.85,0.0,0.0,160.89,44.0,0.005283112685685873,0
Radeon X1650 SE,Unknown,Unknown,71.0,358.0,0.71,0.0,0.0,0.0,0.0,0.0,0
Radeon X1700 Targa Edition,Unknown,Unknown,117.0,255.0,1.17,0.0,0.0,0.0,0.0,0.0,0
Radeon X1800 GTO,Unknown,Unknown,141.0,415.0,1.41,0.0,0.0,0.0,48.0,0.0,0
Radeon X1900 CrossFire Edition,Unknown,Unknown,137.0,507.0,1.37,0.0,0.0,0.0,100.0,0.0,0
Radeon X1900 GT,Unknown,Unknown,146.0,409.0,1.46,0.0,0.0,0.0,75.0,0.0,0
Radeon X1950 CrossFire Edition,Unknown,Unknown,151.0,466.0,1.51,0.0,0.0,0.0,0.0,0.0,0
Radeon X1950 GT,Unknown,Unknown,106.0,279.0,1.06,0.0,0.0,0.0,57.0,0.0,0
Radeon X1950 Pro,Unknown,Unknown,113.0,318.0,1.13,0.0,0.0,0.0,66.0,0.0,0
Radeon X550XTX,Unknown,Unknown,71.0,240.0,0.71,0.0,0.0,0.0,0.0,0.0,0
Radeon Xpress 1100,Unknown,Unknown,34.0,187.0,0.34,0.0,0.0,0.0,0.0,0.0,0
Radeon Xpress 1150,Unknown,Unknown,30.0,192.0,0.3,0.0,0.0,0.0,0.0,0.0,0
Radeon Xpress 1200,Unknown,Unknown,36.0,192.0,0.36,0.0,0.0,0.0,0.0,0.0,0
Radeon Xpress 1250,Unknown,Unknown,43.0,197.0,0.43,0.0,0.0,0.0,0.0,0.0,0
Radeon Xpress 1270,Unknown,Unknown,27.0,191.0,0.27,0.0,0.0,0.0,0.0,0.0,0
Radeon Xpress 1300,Unknown,Unknown,52.0,266.0,0.52,0.0,0.0,0.0,0.0,0.0,0
Radeon Xpress 1300M,Unknown,Unknown,40.0,195.0,0.4,0.0,0.0,0.0,0.0,0.0,0
Radeon. HD 7730M,Unknown,Unknown,928.0,678.0,9.28,0.0,0.0,0.0,0.0,0.0,0
RadeonT,Unknown,Unknown,132.0,40.0,1.32,0.0,0.0,0.0,0.0,0.0,0
RadeonT 540X,Unknown,Unknown,1804.0,436.0,18.04,0.0,0.0,0.0,0.0,0.0,0
RadeonT R5 430,Unknown,Unknown,1016.0,524.0,10.16,0.0,0.0,0.0,0.0,0.0,0
RadeonT R7 450,Unknown,Unknown,2185.0,930.0,21.85,0.0,0.0,0.0,0.0,0.0,0
RadeonT RX 5300,Unknown,Unknown,7321.0,809.0,73.21,0.0,0.0,0.0,0.0,0.0,0
RadeonT RX 5500M,Unknown,Unknown,3166.0,336.0,31.66,0.0,0.0,0.0,0.0,0.0,0
RadeonT RX 560X,Unknown,Unknown,1810.0,676.0,18.1,0.0,0.0,0.0,0.0,0.0,0
RadeonT RX 640,Unknown,Unknown,1565.0,220.0,15.65,0.0,0.0,0.0,0.0,0.0,0
RadeonT RX 6850M,Unknown,Unknown,15899.0,823.0,158.99,0.0,0.0,0.0,0.0,0.0,0
RadeonT Vega 3,Unknown,Unknown,775.0,391.0,7.75,0.0,0.0,0.0,0.0,0.0,0
Rage 128 Pro,Unknown,Unknown,1.0,40.0,0.01,0.0,0.0,0.0,0.0,0.0,0
Rage Fury Pro/Xpert 2000 Pro,Unknown,Unknown,3.0,53.0,0.03,0.0,0.0,0.0,0.0,0.0,0
Red Hat QXL controller,Unknown,Unknown,32.0,270.0,0.32,0.0,0.0,0.0,0.0,0.0,0
Renoir,AMD,Unknown,0.0,0.0,0.0,0.0,6666.0,0.0,0.0,0.0,1
Ryzen 3 4300G with Radeon Graphics,Unknown,Unknown,1903.0,650.0,19.03,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 4300GE with Radeon Graphics,Unknown,Unknown,2402.0,687.0,24.02,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 4300U with Radeon Graphics,Unknown,Unknown,1348.0,493.0,13.48,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 5300G with Radeon Graphics,Unknown,Unknown,2223.0,805.0,22.23,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 5300GE with Radeon Graphics,Unknown,Unknown,2386.0,840.0,23.86,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 5300U with Radeon Graphics,Unknown,Unknown,1626.0,557.0,16.26,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 5400U with Radeon Graphics,Unknown,Unknown,1734.0,668.0,17.34,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 PRO 4200G with Radeon Graphics,Unknown,Unknown,1799.0,705.0,17.99,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 PRO 4200GE with Radeon Graphics,Unknown,Unknown,1784.0,587.0,17.84,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 PRO 4300U with Radeon Graphics,Unknown,Unknown,1543.0,539.0,15.43,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 PRO 4350GE with Radeon Graphics,Unknown,Unknown,2181.0,694.0,21.81,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 PRO 4450U with Radeon Graphics,Unknown,Unknown,1538.0,562.0,15.38,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 PRO 5350G with Radeon Graphics,Unknown,Unknown,2341.0,830.0,23.41,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 PRO 5350GE with Radeon Graphics,Unknown,Unknown,2341.0,821.0,23.41,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 PRO 5450U with Radeon Graphics,Unknown,Unknown,1556.0,644.0,15.56,0.0,0.0,0.0,0.0,0.0,0
Ryzen 3 Pro 4350G with Radeon Graphics,Unknown,Unknown,2190.0,663.0,21.9,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 2500U with Radeon Vega,Unknown,Unknown,1503.0,388.0,15.03,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 4500U with Radeon Graphics,Unknown,Unknown,1813.0,538.0,18.13,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 4600G with Radeon Graphics,Unknown,Unknown,2062.0,679.0,20.62,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 4600H with Radeon Graphics,Unknown,Unknown,1939.0,573.0,19.39,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 4600U with Radeon Graphics,Unknown,Unknown,1951.0,577.0,19.51,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 5500U with Radeon Graphics,Unknown,Unknown,2001.0,563.0,20.01,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 5600G with Radeon Graphics,Unknown,Unknown,2595.0,822.0,25.95,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 5600GE with Radeon Graphics,Unknown,Unknown,2602.0,886.0,26.02,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 5600H with Radeon Graphics,Unknown,Unknown,2387.0,730.0,23.87,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 5600U with Radeon Graphics,Unknown,Unknown,2160.0,673.0,21.6,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 PRO 4400G with Radeon Graphics,Unknown,Unknown,2306.0,599.0,23.06,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 PRO 4400GE with Radeon Graphics,Unknown,Unknown,1442.0,563.0,14.42,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 PRO 4500U with Radeon Graphics,Unknown,Unknown,2008.0,564.0,20.08,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 PRO 4650GE with Radeon Graphics,Unknown,Unknown,1977.0,649.0,19.77,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 PRO 4650U with Radeon Graphics,Unknown,Unknown,1696.0,526.0,16.96,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 PRO 5650G with Radeon Graphics,Unknown,Unknown,2513.0,873.0,25.13,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 PRO 5650GE with Radeon Graphics,Unknown,Unknown,2506.0,865.0,25.06,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 PRO 5650U with Radeon Graphics,Unknown,Unknown,2184.0,738.0,21.84,0.0,0.0,0.0,0.0,0.0,0
Ryzen 5 Pro 4650G with Radeon Graphics,Unknown,Unknown,2395.0,675.0,23.95,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 2700U with Radeon Vega,Unknown,Unknown,1617.0,442.0,16.17,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 4700G with Radeon Graphics,Unknown,Unknown,2187.0,671.0,21.87,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 4700GE with Radeon Graphics,Unknown,Unknown,2496.0,761.0,24.96,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 4700U with Radeon Graphics,Unknown,Unknown,2033.0,553.0,20.33,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 4800H with Radeon Graphics,Unknown,Unknown,2113.0,585.0,21.13,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 4800HS with Radeon Graphics,Unknown,Unknown,6999.0,355.0,69.99,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 4800U with Radeon Graphics,Unknown,Unknown,2344.0,570.0,23.44,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 5700G with Radeon Graphics,Unknown,Unknown,2709.0,846.0,27.09,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 5700GE with Radeon Graphics,Unknown,Unknown,2675.0,894.0,26.75,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 5700U with Radeon Graphics,Unknown,Unknown,2289.0,601.0,22.89,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 5800H with Radeon Graphics,Unknown,Unknown,2833.0,789.0,28.33,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 5800HS with Radeon Graphics,Unknown,Unknown,7391.0,522.0,73.91,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 5800U with Radeon Graphics,Unknown,Unknown,2467.0,729.0,24.67,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 Extreme Edition,Unknown,Unknown,2158.0,559.0,21.58,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 PRO 4700G with Radeon Graphics,Unknown,Unknown,2880.0,712.0,28.8,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 PRO 4750GE with Radeon Graphics,Unknown,Unknown,2550.0,683.0,25.5,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 PRO 4750U with Radeon Graphics,Unknown,Unknown,2028.0,548.0,20.28,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 PRO 5750G with Radeon Graphics,Unknown,Unknown,2591.0,894.0,25.91,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 PRO 5750GE with Radeon Graphics,Unknown,Unknown,2613.0,876.0,26.13,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 PRO 5850U with Radeon Graphics,Unknown,Unknown,2440.0,742.0,24.4,0.0,0.0,0.0,0.0,0.0,0
Ryzen 7 Pro 4750G with Radeon Graphics,Unknown,Unknown,2682.0,702.0,26.82,0.0,0.0,0.0,0.0,0.0,0
Ryzen 9 4900H with Radeon Graphics,Unknown,Unknown,2714.0,691.0,27.14,0.0,0.0,0.0,0.0,0.0,0
